Run,Cell,CellLine,s4U,Time,Method,Layout,Strand,Species,Total.Reads,Trimmed.Reads,Trimmed.Reads.Ratio,RiboRNA.Ratio,Clean.Reads,UniqMapped.Reads,UniqMapped.Ratio,Filtered.Reads,Uniq.Reads,Uniq.Ratio,Stranded.Reads,Forward,Reverse,Stranded.Ratio,AC.Ratio,AG.Ratio,AT.Ratio,CA.Ratio,CG.Ratio,CT.Ratio,GA.Ratio,GC.Ratio,GT.Ratio,TA.Ratio,TC.Ratio,TG.Ratio,Protein_coding,Protein_coding.Nascent,lncRNA,lncRNA.Nascent,Pe,Pc,Pc_Pe
GSE128273_NASCseq_K562,SRR8723925,K562,50,1.0,NASC-seq,PE,UN,Human,2922347,2807093,0.9605611517044348,0.26051577201040366,2075801,1611731,0.7764381075064517,1514221,1355793,0.8953732645366825,889442,445416,444026,0.6560308247645474,0.0005590134868703,0.0007914791360919,0.0009199962438988,0.0009985608232675,0.0004690945397513,0.0008092508337243,0.0008759828122416,0.0004684259607932,0.0011906054197093,0.0011293719246378,0.0024337707063944,0.0008281589708528,2556,809,167,44,0.0009486458808676,0.0048169127859788,5.077672167377236
GSE128273_NASCseq_K562,SRR8723927,K562,50,0.25,NASC-seq,PE,UN,Human,2677619,2577383,0.9625652492008758,0.3270557771196597,1734435,1529784,0.8820071089432582,1353982,1243249,0.918216785747521,1108435,566342,542093,0.8915631542836552,0.000575798422318,0.0004800533487992,0.0006761677161057,0.0005892686294058,0.0002898638395758,0.0008372758604115,0.000940746762267,0.0004838430292407,0.0013078205896501,0.0013044339963152,0.0011078787873723,0.0014072433838114,6098,1889,367,50,0.0008233685366834,0.0012217139549663,1.4837996602193906
GSE128273_NASCseq_K562,SRR8723928,K562,50,1.0,NASC-seq,PE,UN,Human,93257,89894,0.9639383638761702,0.24471043673660087,67896,55281,0.8142011311417462,53383,50996,0.9552853904801154,34524,17105,17419,0.6769942740607107,0.0003922428884185,0.0009671692702393,0.0008680189845557,0.00101903727794,0.0003896319003888,0.0009611971847649,0.0008902835152444,0.000451439745138,0.0012328940361081,0.0011118075655712,0.0043145579439581,0.0006176708697618,1622,380,87,21,0.0010878087255232,0.0136510361215223,12.549114381258915
GSE128273_NASCseq_K562,SRR8723929,K562,50,1.0,NASC-seq,PE,UN,Human,1966233,1889121,0.9607818605424687,0.0986294684141461,1702798,1491815,0.8760962838810006,1438365,1369308,0.9519892377803965,909610,472029,437581,0.6642844414843118,0.0005410171056758,0.0008059941465187,0.0010902786305036,0.0014217089338521,0.0005989676446903,0.0009662720071346,0.0010164441975869,0.0006497717122396,0.0017177524518956,0.0013577194187368,0.0034435770043969,0.0008539900360675,4775,1794,473,90,0.001052545944855,0.014168284345242,13.460965209640646
GSE128273_NASCseq_K562,SRR8723930,K562,50,1.0,NASC-seq,PE,UN,Human,1271548,1182780,0.9301890294349879,0.008009942677420945,1173306,16833,0.014346641029705806,16706,12694,0.7598467616425236,9874,6687,3187,0.7778478021112336,0.0002059054662418,0.0018689880781953,0.0025598070093144,0.0007482976229078,0.0002379202698476,0.0025595616127156,0.000369187637274,0.0033076963441053,0.0014692543534156,0.0004910583216198,0.000796345902521,0.0002702119864997,185,10,9,1,0.0018413996385913,0.0008733474287191,0.4742845661614202
GSE128273_NASCseq_K562,SRR8723931,K562,50,1.0,NASC-seq,PE,UN,Human,2530352,2429592,0.9601794532934548,0.2815781415151186,1745472,1374402,0.787409938400616,1240574,1060428,0.85478818675871,1011749,529022,482727,0.9540949503408058,0.0004945590012287,0.0003258915327684,0.0005287885016574,0.0004497095186007,0.0002251569406857,0.0007533700023552,0.0007352148759454,0.0003556841538932,0.0009698591820159,0.0008671779570084,0.001813692433959,0.0009149275208553,2455,1070,119,27,0.0006486538579119,0.0022840612625344,3.5212328342378867
GSE128273_NASCseq_K562,SRR8723932,K562,50,1.0,NASC-seq,PE,UN,Human,2516371,2353316,0.9352023211203754,0.4044968886456387,1401407,758266,0.5410747912633518,623277,520016,0.834325669004311,433983,230000,203983,0.8345570136303498,0.0003461389346494,0.0002920687194373,0.0004386628122327,0.0005517988850211,0.0002430523421177,0.0005174532116141,0.0004621490884674,0.0002672673805376,0.0007689160805135,0.0004760086703599,0.0019458373903192,0.0003622609925018,1742,711,64,15,0.0004648059220433,0.0058632486675749,12.61440181699798
GSE128273_NASCseq_K562,SRR8723933,K562,50,1.0,NASC-seq,PE,UN,Human,2954211,2842558,0.9622054755059811,0.2721671818130008,2068907,1767926,0.8545217353897493,1604879,1491566,0.9293946771064984,1086577,547105,539472,0.7284806706508462,0.0005989646885855,0.0006280923988819,0.000882675997287,0.0009395501273637,0.0003969953359761,0.0008801681108189,0.0008835918786497,0.0005197867523405,0.0012251098440679,0.0012017672591436,0.0027388364576073,0.0009677018176722,5188,2197,352,86,0.0008906798026523,0.0064039632711033,7.1899724817301935
GSE128273_NASCseq_K562,SRR8723934,K562,50,0.25,NASC-seq,PE,UN,Human,974990,936427,0.9604477994646099,0.23292365555457073,718311,632489,0.8805225034838671,557218,518742,0.9309498257414512,471836,235747,236089,0.9095774007117218,0.0004780857842742,0.0004539180943955,0.0006191273362179,0.0005603157638667,0.0002497365660147,0.0007834749881297,0.0008830214290326,0.0004299862783027,0.0011503040635778,0.0011814733331288,0.0009497405099865,0.0011676554154432,5498,1757,341,52,0.000773781096082,0.0010118201322186,1.3076309790221787
GSE128273_NASCseq_K562,SRR8723935,K562,50,1.0,NASC-seq,PE,UN,Human,1999773,1920957,0.9605875266842787,0.18432531285187537,1566876,1342797,0.8569899596394354,1258167,1183876,0.9409529895474925,789039,407598,381441,0.6664878754193851,0.0005724249214094,0.0007703985920925,0.0010701625743345,0.0012982505341518,0.0005061833664159,0.000985731070443,0.0010254065211206,0.0006095835374911,0.0015706326455174,0.0013215500848514,0.0025715541058511,0.0008338325315341,4377,1399,370,70,0.0010436853606923,0.0108067100074515,10.3543753840553
GSE128273_NASCseq_K562,SRR8723936,K562,50,1.0,NASC-seq,PE,UN,Human,916910,879564,0.9592697211285731,0.15604776912197404,742310,654227,0.8813393326238365,635308,601796,0.9472507822977202,385426,200326,185100,0.6404595577238799,0.0006116478142372,0.0008653615346832,0.0011920397979941,0.0016606594926014,0.0006740791757655,0.0010731277882326,0.0010834995107865,0.0006996089544942,0.0018256378850069,0.0013732785483854,0.0023057818948328,0.0007798057622231,3461,1034,451,68,0.0011381225854724,0.014597179278373,12.825665235624474
GSE128273_NASCseq_K562,SRR8723937,K562,50,1.0,NASC-seq,PE,UN,Human,5797,5540,0.955666724167673,0.298014440433213,3889,3106,0.7986628953458472,2829,2713,0.9589961117002475,1856,961,895,0.684113527460376,0.0004155997372337,0.0006703221568285,0.0009652639058331,0.0014201721248615,0.0003787125666297,0.0008994423457456,0.0007038990662199,0.0004455057381139,0.0014612588210136,0.001346306437556,0.0035641349168151,0.000904041520871,333,52,11,1,0.0008548261298036,0.0098669689488107,11.54266184057414
GSE128273_NASCseq_K562,SRR8723938,K562,50,0.25,NASC-seq,PE,UN,Human,1096067,1053189,0.9608801286782651,0.23150260779404264,809373,728559,0.9001523401447787,656655,620526,0.9449802407656989,496814,255055,241759,0.8006336559628444,0.000595379802371,0.000523298398859,0.0008234539666858,0.0008445513858853,0.0003700088722374,0.0008492548884985,0.0009005538199615,0.0005306341700715,0.0014185453311148,0.001338187048056,0.0010151571263784,0.0012385394113383,5988,1645,474,69,0.0008346417113793,0.0013465859078674,1.613370011956461
GSE128273_NASCseq_K562,SRR8723939,K562,50,0.25,NASC-seq,PE,UN,Human,2628445,2526851,0.9613482496304849,0.26498950670221555,1857262,1668529,0.8983810577075286,1509269,1392128,0.9223856052168301,1271198,635328,635870,0.9131329877712394,0.0005533868460091,0.0004799055999852,0.0006329821882213,0.0005560441848011,0.0002701322848424,0.00081124740498,0.0008809492172521,0.0004534732899518,0.0012225770427793,0.0012884152555939,0.0010552956512283,0.0013641301777496,6323,2012,467,72,0.0007945008356945,0.0012204936358183,1.5361766545548603
GSE128273_NASCseq_K562,SRR8723940,K562,50,1.0,NASC-seq,PE,UN,Human,2855577,2743030,0.9605869496777709,0.08964211109612363,2497139,2210931,0.8853856353210614,2146845,2035021,0.9479124016871269,1270827,646724,624103,0.624478568034433,0.0005785302658886,0.0008734449496942,0.0012369163235368,0.0017585108195206,0.0006866026678042,0.0010923775898272,0.0010810909667303,0.0007177699010794,0.0018608110534362,0.0013792701350295,0.0020090823610414,0.0007172212271671,3122,666,593,75,0.0011471568203381,0.0089978381908881,7.843599088951171
GSE128273_NASCseq_K562,SRR8723941,K562,50,1.0,NASC-seq,PE,UN,Human,2394770,2307619,0.9636077786175707,0.13777360994167587,1989690,1703021,0.8559227819409053,1649210,1556727,0.9439228479089988,1001203,524730,476473,0.6431461649987441,0.0005632204757996,0.0008260082186064,0.001094860194051,0.0014714946236035,0.0006167353691958,0.0010048725309785,0.0010411532637591,0.0006586182990974,0.0017347588181308,0.0013297797747433,0.0032365100073765,0.0007975215458004,3630,1147,353,73,0.0010829106053244,0.0163913575942459,15.136390311123108
GSE128273_NASCseq_K562,SRR8723942,K562,50,1.0,NASC-seq,PE,UN,Human,2868511,2751701,0.9592785246422273,0.17482967807912264,2270622,2000895,0.8812100825236433,1883714,1754635,0.9314763281474788,1268311,642728,625583,0.7228346636194992,0.0005573189943973,0.0007386703788996,0.0008853148427493,0.0009923579705464,0.0004188964100301,0.0009011464455942,0.0009156798721968,0.000522604357177,0.001256633925665,0.0011984669397752,0.0032456253119788,0.0009160567901974,4741,1836,364,93,0.000963786819749,0.0162923012036905,16.90446566589498
GSE128273_NASCseq_K562,SRR8723943,K562,50,1.0,NASC-seq,PE,UN,Human,2731085,2623011,0.9604281814736634,0.1548037732209282,2216959,1931920,0.8714279334890722,1756859,1613118,0.9181829617516261,1215811,618304,597507,0.7537024569808284,0.0005696655714048,0.0005999120829085,0.0008476857459233,0.0008037492428919,0.00037751899177,0.0007664954964501,0.0008213057355048,0.000446173234358,0.0011316695226061,0.0011380913166218,0.0019188134300157,0.0009655594510593,4042,1506,277,71,0.0008203757818004,0.004798864446671,5.849593019602728
GSE128273_NASCseq_K562,SRR8723944,K562,50,1.0,NASC-seq,PE,UN,Human,2759612,2648831,0.9598563131338753,0.28534927294342294,1892989,1580425,0.8348833511446712,1400158,1251961,0.8941569451447622,894804,462630,432174,0.7147219442139172,0.0005077912792199,0.0006583795590137,0.0008697948873922,0.0009047816047198,0.0003606564667106,0.0007876442013155,0.0007727551963358,0.0004343155560538,0.0011313754465905,0.0010579892146347,0.0029678878742944,0.0008100068343033,3374,1107,164,38,0.0008391404864188,0.0036410103288402,4.338975878018396
GSE128273_NASCseq_K562,SRR8723945,K562,50,1.0,NASC-seq,PE,UN,Human,3109059,2995878,0.9635963807698729,0.20871877960317475,2370582,2003197,0.8450232896394219,1883775,1752281,0.9301965468275138,1147824,590015,557809,0.6550456233903124,0.0005626771118997,0.0007738740398646,0.001078882893265,0.0012069167354644,0.0005177053206017,0.0009789710987386,0.000975005676115,0.0005647955114938,0.0015713374950051,0.0014006099915215,0.0026470530187357,0.0008453678659872,3617,1201,273,42,0.001025748960221,0.0040690499578424,3.966906246695754
GSE128273_NASCseq_K562,SRR8723946,K562,50,0.25,NASC-seq,PE,UN,Human,140573,135498,0.9638977613055139,0.17485866950065687,111805,97970,0.8762577702249452,93026,88725,0.9537656139143895,64601,33841,30760,0.7281036911806142,0.0003377657404327,0.0006058991708459,0.0008899205367846,0.0010454827688845,0.000401802305298,0.0009370644414634,0.000983012284932,0.0006014554678017,0.0015741259845091,0.0011710611990915,0.000898192570177,0.0007314395191737,3063,376,197,22,0.0009315221654088,0.0009600511414662,1.0306261913208636
GSE128273_NASCseq_K562,SRR8723947,K562,50,1.0,NASC-seq,PE,UN,Human,2146412,2072456,0.9655443596103637,0.2952820228752746,1460497,1235302,0.845809337506342,1093722,992863,0.9077836964054852,872015,436902,435113,0.8782833079689746,0.0003808657985817,0.0005456718622853,0.0005671821699841,0.0005199805548169,0.0002650009214341,0.0008281740045962,0.0006873248431838,0.0004018503695295,0.000914196513723,0.0006878617755843,0.0024399611174316,0.0005914966847126,4488,1569,210,55,0.0007648831131138,0.009682372749984,12.658630559337263
GSE128273_NASCseq_K562,SRR8723948,K562,50,1.0,NASC-seq,PE,UN,Human,2192192,2107129,0.9611972856392141,0.1703279675805326,1748226,966948,0.553102402092178,837903,727840,0.8686446999234995,544183,302234,241949,0.7476684436139811,0.0005058891209203,0.0006226993227291,0.0006797344274395,0.0008304873317773,0.0003752290309369,0.0009029304625703,0.0008372027261324,0.0005473513086477,0.0013571950279526,0.0010917374876751,0.0027013372485078,0.0008097330424172,941,483,51,23,0.0008786148844961,0.0053237428084031,6.059244957426296
GSE128273_NASCseq_K562,SRR8723949,K562,50,1.0,NASC-seq,PE,UN,Human,2216892,1854664,0.8366054819089067,0.33894549093528537,1226034,567665,0.46300918245334144,386281,315069,0.8156471584157647,303465,146752,156713,0.9631699722917837,0.000519231228511,0.0004439323913518,0.0005258032319824,0.0004471410812644,0.0002187125826231,0.0008715594557122,0.000805913848997,0.0005187502493991,0.0010802409039619,0.0011005602432024,0.0029718434001226,0.0011296928534852,1353,681,52,22,0.0007683992442445,0.0059380007239676,7.72775450840722
GSE128273_NASCseq_K562,SRR8723950,K562,50,0.25,NASC-seq,PE,UN,Human,2932978,2824795,0.9631149636990117,0.33070930810908405,1890609,1670413,0.8835317085658643,1469861,1312666,0.893054513317926,1184938,615240,569698,0.902695735244152,0.0004712174952906,0.0004204297735185,0.000553239610592,0.0004965776061357,0.0002285022917694,0.0006690215474764,0.0006768289482222,0.0003595168328744,0.0008593157240665,0.0009392140438238,0.0007394867827873,0.0009565382223108,5018,1256,301,34,0.0006502114913928,0.0007780900271717,1.1966722173810105
GSE128273_NASCseq_K562,SRR8723951,K562,50,0.25,NASC-seq,PE,UN,Human,3176432,3059562,0.9632071456275468,0.28384651136339123,2191116,1951480,0.890632901224764,1727236,1585677,0.918043046810048,1373662,705865,667797,0.8662937029420241,0.000512581515155,0.0004685657947331,0.000649964203464,0.0005745498662088,0.0002667219969254,0.0007953862381764,0.0008729600872649,0.000465435749645,0.0011830681595651,0.0010866313632185,0.0008819256175339,0.0010975239102099,5475,1658,348,48,0.0007812162088511,0.0009370187852942,1.1994359239834045
GSE128273_NASCseq_K562,SRR8723952,K562,50,1.0,NASC-seq,PE,UN,Human,308,275,0.8928571428571429,0.16000000000000003,231,159,0.6883116883116883,148,147,0.9932432432432432,141,78,63,0.9591836734693877,0.0007552055237889,0.0009709785305858,0.0011867515373826,0.0009645859170456,0.0002755959762987,0.0027559597629874,0.0013598714303374,0.0007417480529113,0.0012362467548522,0.0018077053440289,0.0055360976160885,0.0018077053440289,92,10,1,0,0.0017964447579268,0.0061648114490037,3.431673265655017
GSE128273_NASCseq_K562,SRR8723953,K562,50,1.0,NASC-seq,PE,UN,Human,2910689,2801325,0.9624267656214731,0.1275992610639608,2443878,1963495,0.8034341321457127,1747485,1494587,0.8552788722077729,1336886,688297,648589,0.8944852323752314,0.000426471651308,0.0005732427800535,0.0005247869601031,0.0004966914784975,0.0002231566886678,0.0006699911769851,0.0007089250259591,0.0003859388206793,0.0009541798269554,0.0009736561593847,0.0039777511396941,0.0009170717333509,2090,1010,101,30,0.0007384870610874,0.006470950544896,8.762442682972878
GSE128273_NASCseq_K562,SRR8723954,K562,50,1.0,NASC-seq,PE,UN,Human,2240198,2115422,0.9443013519340702,0.13359934802606765,1832803,1001522,0.5464427982712817,917075,768200,0.8376632227462312,735467,399121,336346,0.9573900026034887,0.0005489303185979,0.0004599649466402,0.0005604854263129,0.000464792195044,0.0002332757356311,0.0008151885267213,0.0008116846636899,0.0004805755483813,0.0010433616122392,0.0009563859485245,0.0021996061353435,0.0011841275926686,1171,712,41,12,0.0007614358368066,0.0039123222928871,5.138085316938768
GSE128273_NASCseq_K562,SRR8723955,K562,50,1.0,NASC-seq,PE,UN,Human,3251642,3122221,0.9601982629084014,0.18922171108323205,2531429,2217075,0.8758195469831467,1947514,1752645,0.8999396153249732,1426816,741041,685775,0.8140929851738372,0.0004958278104458,0.0006930665798039,0.0006657486666263,0.000649744942713,0.0003041886916542,0.0007686709622496,0.0007510557936318,0.0004621165606272,0.0010795918695609,0.0010242626791879,0.0041196897863647,0.0009380525831544,4026,1595,241,67,0.0008432339139602,0.0158379837638467,18.782432136135053
GSE128273_NASCseq_K562,SRR8723956,K562,50,1.0,NASC-seq,PE,UN,Human,9062,8659,0.9555285808872214,0.2120337221388151,6823,4935,0.7232888758610582,4307,4193,0.9735314604132808,2811,1463,1348,0.6704030527068925,0.0001676544686712,0.0004893698004458,0.0005346818190056,0.0010183913942155,0.0003243765181575,0.0005733166367435,0.0007359971385531,0.0004195871537546,0.0008460527854396,0.0004784297160886,0.0025947269286967,0.0003060226111918,614,48,11,0,0.0006766216599981,0.0098425949139943,14.546674302477308
GSE128273_NASCseq_K562,SRR8723957,K562,50,1.0,NASC-seq,PE,UN,Human,131368,119692,0.9111199074356008,0.047864518931925226,113963,92990,0.8159665856462185,76907,71129,0.9248702978922595,64614,34513,30101,0.9084058541523148,0.0004009974915105,0.0011990973046244,0.000505757061123,0.000453703947917,0.0002778703568276,0.0007494240783855,0.0004364230641851,0.0004152328553949,0.0008497511817112,0.0007325214081481,0.011580057984279,0.0006113046644384,1916,476,59,7,0.0009814555976807,0.0332585705918364,33.88698446514572
GSE128273_NASCseq_K562,SRR8723958,K562,50,0.25,NASC-seq,PE,UN,Human,2624282,2530351,0.9642069716592958,0.49422589988503574,1279786,1082768,0.8460539496447063,1012577,916579,0.905194370403436,789836,396813,393023,0.8617216846556598,0.0005304278755046,0.0004879821690903,0.0006729036820848,0.0006419307987525,0.0002831460450299,0.0008128639894172,0.0008137054926479,0.000471549349254,0.0012621223082886,0.0011372197068801,0.0009643241297992,0.0011915270575314,4864,1041,273,29,0.0007755121356247,0.0009858994758192,1.2712882629812354
GSE128273_NASCseq_K562,SRR8723959,K562,50,1.0,NASC-seq,PE,UN,Human,2121203,2040688,0.9620427653553196,0.12529205836462998,1785006,1579328,0.8847746170040885,1454728,1350838,0.9285845876342519,1092793,560223,532570,0.8089741330936796,0.0004926839679419,0.0006518506835921,0.0006961260968452,0.0006789200783996,0.0003229643840375,0.0008883484329505,0.0008699434414698,0.0005046609193959,0.0012284632911549,0.0011405277257577,0.0039501390388002,0.0010180164368895,3894,1757,263,83,0.0009003077843386,0.0119406811736104,13.26288784938391
GSE128273_NASCseq_K562,SRR8723960,K562,50,1.0,NASC-seq,PE,UN,Human,2510156,2405131,0.9581599709340775,0.24072867548586752,1826147,1359708,0.7445775175821004,1182473,1044724,0.8835076995415541,815905,428160,387745,0.7809766024327957,0.0004050636774774,0.0005096620082258,0.0005359042651575,0.0006963029005741,0.0003077212968988,0.0007500562704425,0.0007340764620658,0.0004316146475773,0.0009752384646548,0.0007775587660209,0.0042367097374165,0.0006074042998213,2177,872,111,34,0.000739551996275,0.026773579663457,36.20243038800404
GSE128273_NASCseq_K562,SRR8723961,K562,50,1.0,NASC-seq,PE,UN,Human,2959666,2855275,0.9647287903432347,0.2662895868173819,2094945,1773511,0.8465668549770996,1506496,1402577,0.931019398657547,1001979,519279,482700,0.7143843083124848,0.0005480480541177,0.0008355685534334,0.0008160214887832,0.0008753141498132,0.0003600698451136,0.0008368526720306,0.0008781416255905,0.0005170705912026,0.0011613159405322,0.001039183538771,0.0075792784721173,0.0007714695119577,3795,1586,307,101,0.0009798864376273,0.0418342902608822,42.69299855009483
GSE128273_NASCseq_K562,SRR8723962,K562,50,0.25,NASC-seq,PE,UN,Human,2952338,2840638,0.96216557860245,0.2756954599635716,2057487,1837756,0.8932041854942462,1641061,1493894,0.9103220416547587,1308603,656873,651730,0.8759677728138676,0.000496730583122,0.0004488357965871,0.0006244796517448,0.0005760622770354,0.0002608051873601,0.0007114087776115,0.0007164635789342,0.0003845769058092,0.0009453464322788,0.0010421962667465,0.0008343962476985,0.0010090029993577,4937,1341,346,49,0.0006911589023186,0.0009890815653545,1.431048000736872
GSE128273_NASCseq_K562,SRR8723963,K562,50,0.25,NASC-seq,PE,UN,Human,2600209,2496062,0.9599466812090874,0.2706162747559956,1820587,1659025,0.9112582919684695,1556919,1422240,0.9134964632071418,1329607,675604,654003,0.9348682360220497,0.0005054747515662,0.0004202802716871,0.0005784168525651,0.0004932186200846,0.0002400064753152,0.0007745256475174,0.000821132129104,0.0004172702126901,0.0010851758716487,0.0010647461856068,0.0008767516191708,0.0011270209123295,7122,2270,494,79,0.000732522400962,0.0009467380035163,1.2924355654830997
GSE128273_NASCseq_K562,SRR8723964,K562,50,1.0,NASC-seq,PE,UN,Human,637869,612534,0.9602818133503901,0.10580637156468053,547724,471928,0.8616164345546297,454115,430352,0.9476718452374399,284765,147274,137491,0.6617025132914451,0.0004059551408071,0.0007718454278484,0.0008975677007585,0.0012091967358015,0.0005033986928923,0.0008718018428301,0.000874710542971,0.0005790783311863,0.0015289364438533,0.001216849384086,0.0042015961903228,0.0007098288073835,3063,1098,234,62,0.0009572426295072,0.008521298825704,8.901921585011792
GSE128273_NASCseq_K562,SRR8723965,K562,50,1.0,NASC-seq,PE,UN,Human,3272712,3155695,0.9642446386972028,0.06329889295385005,2955943,2596270,0.8783220786057105,2458603,2308027,0.9387554639769007,1538525,791868,746657,0.6665974878110178,0.0004484714567967,0.0008278581466679,0.0009245684818282,0.0011559453746299,0.000495070184914,0.0008908351739226,0.0008792481152604,0.0005381515233413,0.0013615649330895,0.0011006553066196,0.003324415360463,0.0007015710483748,3612,1201,485,95,0.0009927147136934,0.0129185479966326,13.013354006377048
GSE128273_NASCseq_K562,SRR8723966,K562,50,1.0,NASC-seq,PE,UN,Human,2177174,2088355,0.9592044549493977,0.2907393618422155,1481188,1273892,0.8600474754048777,1086349,969818,0.8927315255042348,852534,433751,418783,0.8790659690787344,0.0004019814864008,0.0004589471312913,0.0005421446317706,0.0005492180902989,0.0002680674506176,0.0007533867726436,0.0007052800456364,0.000385086890574,0.0009273354661185,0.0007447335752823,0.0026551834837694,0.000654042523851,3841,1388,191,58,0.0007050090970493,0.0187551433486645,26.602696939885
GSE128273_NASCseq_K562,SRR8723967,K562,50,1.0,NASC-seq,PE,UN,Human,2737975,2630545,0.9607629726348853,0.1291926197803117,2290698,1851480,0.808260189688907,1686092,1476019,0.8754083407073873,1280518,676092,604426,0.8675484529670688,0.000379454227856,0.0004492821575565,0.0005060702876909,0.0005237300278125,0.0002460212805032,0.0006892090211332,0.0006622561149698,0.0004021186123192,0.0009658682162608,0.000771891459137,0.0027133108491307,0.000668817326311,3177,1227,150,44,0.0006657030176485,0.0056524834040058,8.490998619732679
GSE128273_NASCseq_K562,SRR8723968,K562,50,1.0,NASC-seq,PE,UN,Human,1996558,1916958,0.9601313861155047,0.3479810199284491,1249893,1080120,0.8641699729496845,963266,903305,0.9377523965342907,747301,378681,368620,0.8272964281167491,0.0005330950710565,0.0007162447208121,0.0007266360680837,0.0007192299532457,0.0003223809800473,0.0008245092700396,0.0008576988775122,0.0005308290408599,0.0013042892682388,0.0012536200789009,0.0060724023534804,0.0011042734290773,5256,2320,300,95,0.0009090718857158,0.0357654764284781,39.34284734843923
GSE128273_NASCseq_K562,SRR8723969,K562,50,1.0,NASC-seq,PE,UN,Human,291816,272324,0.9332044850179565,0.059117081123955306,256225,216338,0.8443282271441116,188144,169850,0.9027659664937495,155045,83653,71392,0.912834854283191,0.0003449655284384,0.0010792776113321,0.0004440687904179,0.0004723694365422,0.0002506253600132,0.0007834315564391,0.0004345813837176,0.0003557353457994,0.0007527989122177,0.00071120142719,0.0095110822371059,0.0005973639654111,2339,669,94,18,0.0009309091900915,0.0470834200301211,50.5778872217307
GSE128273_NASCseq_K562,SRR8723970,K562,50,0.25,NASC-seq,PE,UN,Human,2761107,2658896,0.9629818764720093,0.3886722158369489,1625457,1414840,0.8704259786632313,1238646,1102511,0.8900936990875521,998035,509846,488189,0.9052381336784848,0.0004829135593002,0.0004678368747913,0.0005515597526173,0.0005091317860272,0.0002449068411617,0.0005887398909628,0.0006172637752221,0.0003599439729678,0.0009168916393985,0.0009249342555555,0.0007200578898491,0.0009381504005131,5866,1310,356,43,0.0006289139858811,0.0007716475049295,1.2269523690881532
GSE128273_NASCseq_K562,SRR8723971,K562,50,1.0,NASC-seq,PE,UN,Human,2341573,2258249,0.9644153737679756,0.12489499607882038,1976205,1591446,0.8053041055963324,1475583,1364046,0.9244115715618844,1007077,515979,491098,0.7383013476085117,0.0003449002505071,0.0004408219873132,0.000565347697826,0.000639980209372,0.0002878646438762,0.0006959013252986,0.0006589787358332,0.0003817377949254,0.0009139669426286,0.0006599585002587,0.0026158374705284,0.00048166775288,2996,1074,179,44,0.0006623293486722,0.0081625610682851,12.324021402113573
GSE128273_NASCseq_K562,SRR8723972,K562,50,1.0,NASC-seq,PE,UN,Human,2694607,2591125,0.9615966261499358,0.20179960441892997,2068237,1577144,0.7625547749121595,1497328,1341446,0.8958932177852815,1047027,527353,519674,0.7805211689475386,0.0002975734883566,0.0005086408677837,0.00050715911551,0.0006077260801452,0.0002584688143547,0.0006723432837339,0.0006837442471756,0.0003782164336298,0.0008903321190173,0.0006237022310734,0.0030056757736359,0.0004709479621136,3889,1109,209,41,0.0006979391681208,0.0077723038335064,11.136076306525537
GSE128273_NASCseq_K562,SRR8723973,K562,50,1.0,NASC-seq,PE,UN,Human,2990034,2883427,0.9643458903811796,0.1629037253240675,2413706,2132696,0.8835773702348173,2013329,1877551,0.9325604508751426,1283138,670136,613002,0.6834104639501137,0.0004802119393754,0.0007661826654524,0.0008941629857953,0.0010093888858424,0.0004622067520032,0.0008505218676272,0.0008548475601552,0.0005085982731658,0.0012706731623264,0.0010210379017534,0.0038047358828859,0.0007144413648049,3675,1261,352,83,0.0009410161485574,0.0078383255650746,8.329639801708499
GSE128273_NASCseq_K562,SRR8723974,K562,50,0.25,NASC-seq,PE,UN,Human,2765041,2656881,0.960883039347337,0.2635097318999232,1956767,1763573,0.9012687765073716,1534241,1401833,0.9136980435277118,1295131,651255,643876,0.9238839433798463,0.0005483251998711,0.0004403022523572,0.0006049005725485,0.0005297398094927,0.0002550409190926,0.0007460650293694,0.0008049732483893,0.0004162895305167,0.001126303023211,0.0011913061474125,0.0009440791568726,0.0012457159913718,5894,1912,397,62,0.00072832232629,0.001238059199039,1.6998781368485034
GSE128273_NASCseq_K562,SRR8723975,K562,50,0.25,NASC-seq,PE,UN,Human,2733965,2624016,0.9597840499055401,0.14459020066950812,2244609,2069622,0.9220412107409353,1943769,1789228,0.9204941533690475,1550969,781913,769056,0.8668369822068512,0.0004906584887013,0.0004775171966871,0.000636661676968,0.0005960070639245,0.0002736921640759,0.0007844096497455,0.0008272160049094,0.0004376993793941,0.0011034303335688,0.0010774974370573,0.0008768231888318,0.0010734812464486,6302,1768,501,64,0.0007663855721001,0.0009437324954273,1.2314069181147165
GSE128273_NASCseq_K562,SRR8723976,K562,50,1.0,NASC-seq,PE,UN,Human,2969096,2851448,0.960375818094127,0.1375785215090719,2459150,2120389,0.8622446780391598,1977157,1850124,0.9357496647964729,1231023,642906,588117,0.6653732398477075,0.0005438067616971,0.0008673439348507,0.0009317061558578,0.0012367780509046,0.0005347754554592,0.0008328002164687,0.0008315343151921,0.0005427929195848,0.0012972255208482,0.0010929076423623,0.0033862912379909,0.0006654051279756,2767,845,283,56,0.0009783094203446,0.0282570949319466,28.88359689104488
